interval_num,interval_len,lineup,minutes,rel_PM_p40,PM_p40,o_poss,d_poss,plus_minus,net_rtg,off_rtg,def_rtg,poss_total,rel_net_rtg,team_minutes,team_plus_minus,team_pts_for,team_pts_against,team_o_poss,team_d_poss,team_poss_total,team_off_rtg,team_def_rtg,team_net_rtg,team_PM_p40,interval_start,interval_end,pts_for,pts_against,net_pts,o_eFG%,d_eFG%,o_TOV%,d_TOV%,o_orbR,d_orbR,o_ftaR,d_ftaR,rel_off_rtg,rel_def_rtg
3,3,JL-AC-IK-KJ-PR,1.1,-1.846,0.0,0.52,1.0,0,184.615,384.615,200.0,1.52,185.232,130.0,6.0,220.0,214.0,208.105,201.255,409.36,105.716,106.333,-0.617,1.846,260104,260115,2,2,0,0.0,1.0,0.0,0.0,7.692,0.0,0.5,0.0,278.899,93.667
3,3,AM-AC-ZO-MH-AM7,0.917,85.427,87.273,0.93,1.0,2,215.054,215.054,0.0,1.93,215.671,130.0,6.0,220.0,214.0,208.105,201.255,409.36,105.716,106.333,-0.617,1.846,260104,260115,2,0,2,0.5,0.0,0.0,0.0,1.075,0.0,0.0,0.0,109.338,-106.333
3,3,AM-IK-ZO-KJ-CH,0.833,-1.846,0.0,1.0,2.0,0,0.0,0.0,0.0,3.0,0.617,130.0,6.0,220.0,214.0,208.105,201.255,409.36,105.716,106.333,-0.617,1.846,260104,260115,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.716,-106.333
3,3,AC-IK-ZO-KJ-PR,0.822,-99.209,-97.363,0.0,1.0,-2,-200.0,0.0,200.0,1.0,-199.383,130.0,6.0,220.0,214.0,208.105,201.255,409.36,105.716,106.333,-0.617,1.846,260104,260115,0,2,-2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.716,93.667
3,3,AM-ZO-MH-PR-CH,0.73,-1.846,0.0,2.0,0.0,0,0.0,0.0,0.0,2.0,0.617,130.0,6.0,220.0,214.0,208.105,201.255,409.36,105.716,106.333,-0.617,1.846,260104,260115,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-105.716,-106.333
3,3,AM-AC-MH-PR-CH,0.602,-68.328,-66.482,1.8,1.8,-1,-55.556,55.556,111.111,3.6,-54.939,130.0,6.0,220.0,214.0,208.105,201.255,409.36,105.716,106.333,-0.617,1.846,260104,260115,1,2,-1,0.0,0.0,0.0,0.556,0.0,0.0,2.0,0.0,-50.16,4.778
3,3,JL-AM-AC-KJ-PR,0.517,-156.685,-154.839,1.0,0.8,-2,-250.0,0.0,250.0,1.8,-249.383,130.0,6.0,220.0,214.0,208.105,201.255,409.36,105.716,106.333,-0.617,1.846,260104,260115,0,2,-2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-105.716,143.667
3,3,AM-AC-IK-MH-PR,0.45,87.043,88.889,0.4,0.0,1,250.0,250.0,0.0,0.4,250.617,130.0,6.0,220.0,214.0,208.105,201.255,409.36,105.716,106.333,-0.617,1.846,260104,260115,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.284,-106.333
3,3,AM-AC-KJ-MH-CH,0.283,-284.199,-282.353,1.0,0.8,-2,-250.0,0.0,250.0,1.8,-249.383,130.0,6.0,220.0,214.0,208.105,201.255,409.36,105.716,106.333,-0.617,1.846,260104,260115,0,2,-2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-105.716,143.667
3,3,MS-AM-AC-MH-PR,0.217,182.769,184.615,0.8,1.0,1,125.0,125.0,0.0,1.8,125.617,130.0,6.0,220.0,214.0,208.105,201.255,409.36,105.716,106.333,-0.617,1.846,260104,260115,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.284,-106.333
3,3,JL-AM-AC-IK-MH,0.203,-1.846,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0.617,130.0,6.0,220.0,214.0,208.105,201.255,409.36,105.716,106.333,-0.617,1.846,260104,260115,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-105.716,-106.333
3,3,JL-AM-IK-MH-AM7,0.2,198.154,200.0,0.8,0.0,1,125.0,125.0,0.0,0.8,125.617,130.0,6.0,220.0,214.0,208.105,201.255,409.36,105.716,106.333,-0.617,1.846,260104,260115,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.284,-106.333
3,3,JL-AM-AC-MH-PR,0.127,313.943,315.789,0.8,0.0,1,125.0,125.0,0.0,0.8,125.617,130.0,6.0,220.0,214.0,208.105,201.255,409.36,105.716,106.333,-0.617,1.846,260104,260115,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.284,-106.333
4,3,JL-AM-IK-MH-CH,28.35,24.374,31.041,49.59,50.102,22,45.23,129.058,83.828,99.692,34.084,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,64,42,22,0.636,0.404,0.081,0.22,0.06,0.18,0.273,0.106,24.635,-9.45
4,3,JL-AM-AC-MH-CH,14.24,-1.049,5.618,24.822,25.903,2,11.59,92.66,81.071,50.725,0.444,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,23,21,2,0.286,0.467,0.081,0.347,0.322,0.116,0.357,0.733,-11.763,-12.207
4,3,AM-IK-ZO-KJ-CH,8.8,29.697,36.364,17.26,14.0,8,38.255,81.112,42.857,31.26,27.109,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,14,6,8,0.406,0.375,0.174,0.429,0.116,0.0,0.062,0.0,-23.311,-50.421
4,3,AM-AC-ZO-MH-CH,8.083,-21.512,-14.845,11.85,12.055,-3,-22.59,135.021,157.611,23.905,-33.736,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,16,19,-3,0.433,0.654,0.084,0.166,0.422,0.249,0.2,0.154,30.598,64.333
4,3,JL-AM-IK-PR-CH,6.183,6.271,12.938,8.53,8.93,2,27.648,117.233,89.586,17.46,16.502,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,10,8,2,0.571,0.8,0.117,0.56,0.234,0.112,0.571,0.0,12.81,-3.692
4,3,AM-IK-ZO-MH-CH,5.683,0.371,7.038,8.995,8.33,1,0.467,144.525,144.058,17.325,-10.679,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,13,12,1,0.688,0.786,0.111,0.24,0.222,0.12,0.5,0.143,40.101,50.78
4,3,JL-AM-AC-MH-PR,4.5,-24.444,-17.778,8.93,10.347,-2,-10.13,67.189,77.319,19.277,-21.276,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,6,8,-2,0.429,0.312,0.336,0.387,0.112,0.193,0.0,0.375,-37.234,-15.958
4,3,AM-AC-ZO-KJ-PR,2.767,-35.582,-28.916,5.0,6.0,-2,-26.667,40.0,66.667,11.0,-37.813,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,2,4,-2,0.25,0.5,0.2,0.333,0.0,0.0,0.0,0.0,-64.423,-26.611
4,3,JL-AM-IK-ZO-MH,2.7,52.593,59.259,5.2,3.93,4,64.494,115.385,50.891,9.13,53.348,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,6,2,4,0.667,0.333,0.192,0.509,0.0,0.254,1.0,0.0,10.961,-42.387
4,3,JL-AM-ZO-MH-AM7,2.698,-21.491,-14.824,5.0,4.0,-1,-50.0,100.0,150.0,9.0,-61.146,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,5,6,-1,0.625,0.75,0.2,0.0,0.0,0.0,0.0,0.0,-4.423,56.722
4,3,MS-AC-KJ-LL-AM7,2.633,8.523,15.19,4.0,4.992,1,49.85,150.0,100.15,8.992,38.704,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,6,5,1,0.75,0.0,0.0,0.401,0.0,0.601,0.0,2.0,45.577,6.873
4,3,JL-AM-AC-MH-AM7,2.267,-112.549,-105.882,1.93,3.93,-6,-152.672,0.0,152.672,5.86,-163.818,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,0,6,-6,0.0,0.75,0.0,0.254,0.518,0.254,0.0,0.0,-104.423,59.394
4,3,JL-AM-AC-KJ-CH,2.017,-125.675,-119.008,4.0,4.53,-6,-126.6,50.0,176.6,8.53,-137.746,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,2,8,-6,0.333,0.5,0.25,0.0,0.0,0.221,0.0,1.0,-54.423,83.323
4,3,JL-AM-AC-KJ-AM7,1.95,-27.179,-20.513,2.0,1.8,-1,-72.222,150.0,222.222,3.8,-83.368,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,3,4,-1,0.75,1.0,0.0,0.0,0.0,0.0,0.0,2.0,45.577,128.945
4,3,AM-AC-MH-PR-CH,1.862,-6.667,0.0,5.0,3.0,0,-26.667,40.0,66.667,8.0,-37.813,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,2,2,0,0.25,0.333,0.2,0.0,0.0,0.0,0.0,0.0,-64.423,-26.611
4,3,JL-AM-IK-KJ-CH,1.833,80.606,87.273,1.66,3.0,4,240.964,240.964,0.0,4.66,229.818,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,4,0,4,0.333,0.0,0.0,0.667,1.205,0.0,0.667,0.0,136.54,-93.278
4,3,AM-AC-IK-KJ-AM7,1.8,15.556,22.222,3.0,2.4,1,8.333,133.333,125.0,5.4,-2.813,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,4,3,1,1.0,0.5,0.333,0.0,0.0,0.0,0.0,0.5,28.91,31.722
4,3,JL-IK-KJ-PR-AM7,1.783,-51.526,-44.86,1.93,3.0,-2,-29.706,103.627,133.333,4.93,-40.852,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,2,4,-2,0.333,1.0,0.0,0.333,0.518,0.0,0.0,0.0,-0.797,40.056
4,3,AM-AC-ZO-KJ-AM7,1.733,-6.667,0.0,1.93,3.0,0,0.0,0.0,0.0,4.93,-11.146,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,0,0,0,0.0,0.0,0.0,0.667,0.518,0.0,0.0,0.0,-104.423,-93.278
4,3,AM-AC-IK-ZO-MH,1.683,40.858,47.525,2.0,3.0,2,100.0,100.0,0.0,5.0,88.854,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,2,0,2,0.5,0.0,0.0,0.667,0.0,0.0,0.0,0.0,-4.423,-93.278
4,3,JL-AC-ZO-MH-CH,1.55,122.366,129.032,3.53,2.0,5,141.643,141.643,0.0,5.53,130.497,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,5,0,5,0.5,0.0,0.283,0.0,0.283,0.0,2.0,0.0,37.22,-93.278
4,3,JL-AC-ZO-MH-PR,1.417,-6.667,0.0,3.395,2.0,0,0.0,0.0,0.0,5.395,-11.146,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,0,0,0,0.0,0.0,0.589,1.0,0.295,0.5,0.0,0.0,-104.423,-93.278
4,3,MS-JL-IK-MH-CH,1.33,-6.667,0.0,3.0,1.86,0,-40.86,66.667,107.527,4.86,-52.006,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,2,2,0,0.5,0.25,0.333,0.0,0.0,1.075,0.0,0.0,-37.757,14.249
4,3,JL-AM-AC-PR-CH,1.283,-100.173,-93.506,2.8,2.93,-3,-100.804,35.714,136.519,5.73,-111.95,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,1,4,-3,0.0,0.5,0.714,0.0,0.0,0.341,0.0,0.0,-68.709,43.241
4,3,JL-AC-IK-MH-AM7,1.233,58.198,64.865,1.93,2.0,2,107.254,207.254,100.0,3.93,96.108,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,4,2,2,0.667,0.5,0.0,0.0,0.518,0.0,0.0,0.0,102.83,6.722
4,3,JL-AM-ZO-KJ-AM7,1.217,-105.297,-98.63,2.86,2.93,-3,-100.718,69.93,170.648,5.79,-111.864,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,2,5,-3,0.333,0.625,0.699,0.0,0.699,0.341,0.0,0.0,-34.493,77.371
4,3,JL-AC-ZO-KJ-CH,1.217,-105.297,-98.63,0.8,2.0,-3,0.0,250.0,250.0,2.8,-11.146,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,2,5,-3,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,145.577,156.722
4,3,AM-AC-ZO-MH-PR,1.167,-109.524,-102.857,1.0,2.0,-3,-150.0,0.0,150.0,3.0,-161.146,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,0,3,-3,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-104.423,56.722
4,3,MS-JL-AM-KJ-AM7,1.0,-6.667,0.0,1.93,1.0,0,0.0,0.0,0.0,2.93,-11.146,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,0,0,0,0.0,0.0,0.518,0.0,0.518,0.0,0.0,0.0,-104.423,-93.278
4,3,MS-JL-IK-KJ-AM7,0.937,-134.781,-128.114,0.93,2.065,-3,-145.278,0.0,145.278,2.995,-156.424,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,0,3,-3,0.0,0.0,1.075,0.0,1.075,0.484,0.0,4.0,-104.423,52.001
4,3,AM-AC-IK-ZO-KJ,0.667,113.333,120.0,0.93,1.0,2,215.054,215.054,0.0,1.93,203.908,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,2,0,2,0.5,0.0,0.0,0.0,1.075,0.0,0.0,0.0,110.63,-93.278
4,3,JL-AC-IK-MH-PR,0.65,116.41,123.077,1.0,0.0,2,200.0,200.0,0.0,1.0,188.854,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,2,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.577,-93.278
4,3,AM-AC-ZO-PR-AM7,0.617,-136.396,-129.73,0.8,1.6,-2,0.0,250.0,250.0,2.4,-11.146,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,2,4,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.577,156.722
4,3,AM-AC-ZO-KJ-CH,0.583,-6.667,0.0,1.0,0.93,0,0.0,0.0,0.0,1.93,-11.146,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,0,0,0,0.0,0.0,1.0,0.0,0.0,1.075,0.0,0.0,-104.423,-93.278
4,3,JL-AC-ZO-KJ-PR,0.4,-6.667,0.0,0.73,0.8,0,23.973,273.973,250.0,1.53,12.827,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,2,2,0,0.0,0.0,0.0,0.0,1.37,0.0,2.0,0.0,169.549,156.722
4,3,JL-AM-ZO-MH-CH,0.302,-6.667,0.0,0.4,1.0,0,0.0,0.0,0.0,1.4,-11.146,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-104.423,-93.278
4,3,JL-AM-IK-MH-PR,0.267,-6.667,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,-11.146,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-104.423,-93.278
4,3,AM-AC-ZO-PR-CH,0.212,182.31,188.976,1.0,0.4,1,-50.0,200.0,250.0,1.4,-61.146,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.577,156.722
4,3,JL-AM-IK-KJ-AM7,0.2,-6.667,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,-11.146,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-104.423,-93.278
4,3,AC-IK-ZO-PR-AM7,0.133,-6.667,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,-11.146,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.423,-93.278
4,3,MS-AM-AC-PR-CH,0.053,743.333,750.0,0.4,0.0,1,250.0,250.0,0.0,0.4,238.854,120.0,20.0,211.0,191.0,202.062,204.765,406.827,104.423,93.278,11.146,6.667,260117,260124,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.577,-93.278
