"pId1","pId2","pId3","pId4","pId5","gpPbp","poss","minsPbp","plusMinus","plusMinusPctile","netRtg","netRtgPctile","ortg","ortgPctile","efgPct","efgPctPctile","orbPct","orbPctPctile","ftaRate","ftaRatePctile","tovPct","tovPctPctile","drtg","drtgPctile","efgPctAgst","efgPctAgstPctile","orbPctAgst","orbPctAgstPctile","tovPctAgst","tovPctAgstPctile","ftaRateAgst","ftaRateAgstPctile"
"pId1","pId2","pId3","pId4","pId5","GP*","POSS","MP*","Plus-Minus","Plus-Minus %ile","Net Rtg","Net Rtg %ile","ORtg","ORtg %ile","eFG%","eFG% %ile","ORB%","ORB% %ile","FTA Rate","FTA Rate %ile","TOV%","TOV% %ile","DRtg","DRtg %ile","efgPctAgst","undefined %ile","orbPctAgst","undefined %ile","tovPctAgst","undefined %ile","ftaRateAgst","undefined %ile"
"2125425","1727369","1726674","1698520","1705460","6","94.197","55.980000000000004","11","0.73","11.677654277737082","0.63","104.037283565294","0.67","0.5733333333333334","0.86","0.23076923076923078","0.24","0.22666666666666666","0.43","0.20293776575183609","0.4","92.35962928755693","0.52","0.5135135135135135","0.26","0.15","0.94","0.20580164641317128","0.59","0.21621621621621623","0.58"
"2125425","2125424","2333260","1698520","1705460","5","24.192999999999998","13.03","-1","0.44","-4.1334270243458855","0.39","78.53511346257183","0.18","0.38235294117647056","0.17","0.16666666666666666","0.09","0.47058823529411764","0.9","0.19592476489028213","0.45","82.6685404869177","0.74","0.5","0.33","0.16666666666666666","0.92","0.29282576866764276","0.93","0.16666666666666666","0.74"
"2125425","1727369","2125424","2333260","1705460","1","2","1.4","-6","0.31","-300","0","0","0","0","0","0","0","0","0.01","0.5","0","300","0","1.5","0","","0","0","0","0","1"
"2125425","1727369","2125424","2333260","1698520","4","16.676000000000002","11.370000000000001","1","0.49","5.996641880546893","0.55","119.93283761093787","0.9","0.6923076923076923","0.98","0.16666666666666666","0.09","0.15384615384615385","0.2","0.1777251184834123","0.58","113.93619573039098","0.11","0.4375","0.61","0.6","0.01","0.21150592216582065","0.61","0.375","0.19"
"2125425","1726674","1698520","1705460","1687578","1","1.33","0.87","-5","0.33","-375.9398496240601","0","0","0","","0","","0","","0","1","0","375.9398496240602","0","0.5","0.33","1","0","0","0","0.6666666666666666","0.02"
"2125425","1727369","1726674","1611483","1698520","3","4.4","2.79","-6","0.31","-136.36363636363635","0","45.45454545454545","0.01","0","0","0","0","2","1","0.5154639175257733","0","181.8181818181818","0","0.8","0","0","1","0","0","0","1"
"2125425","1727369","1611483","1698520","1687578","2","5.725","3.36","1","0.49","17.467248908296945","0.71","52.40174672489083","0.01","0.16666666666666666","0.01","0.4","0.82","0.3333333333333333","0.71","0.22522522522522526","0.26","34.93449781659389","1","0.14285714285714285","1","0.5","0.03","0.125","0.12","0","1"
"2125425","1727369","2125424","1698520","1705460","3","8.527000000000001","5.18","-2","0.41","-23.454907939486336","0.17","58.63726984871583","0.02","0.25","0.01","0","0","1","0.99","0.3424657534246575","0.02","82.09217778820216","0.75","0.18181818181818182","0.99","0.5","0.03","0","0","0.45454545454545453","0.1"
"2125425","1726674","2125424","2333260","1698520","1","1.5","1.13","0","0.46","0","0.46","0","0","0","0","0","0","0","0.01","0.5","0","0","1","0","1","0","1","0","0","0","1"
"2125425","1726674","2333260","1698520","1705460","4","16.097","10.19","-8","0.26","-49.698701621420135","0.03","86.97272783748524","0.31","0.3235294117647059","0.07","0.3333333333333333","0.63","0.23529411764705882","0.46","0","1","136.67142945890538","0.01","0.5","0.33","0.3333333333333333","0.37","0.14097744360902256","0.17","0.9230769230769231","0.01"
"1727369","1726674","2333260","1698520","1705460","3","8.094999999999999","5.32","0","0.46","0","0.46","111.17974058060534","0.8","0.6666666666666666","0.98","0.3333333333333333","0.63","0.3333333333333333","0.71","0.22522522522522526","0.26","111.17974058060534","0.14","0.2777777777777778","0.98","0.2857142857142857","0.56","0","0","0.4444444444444444","0.12"
"2125425","1726674","2125424","1698520","1705460","2","2.36","2.59","-1","0.44","-42.37288135593221","0.05","127.11864406779662","0.95","0.25","0.01","0.8","1","0","0.01","0.14285714285714285","0.81","169.49152542372883","0","1","0","","0","0","0","0","1"
"2125425","1727369","2333260","1698520","1705460","6","56.675","34.269999999999996","6","0.62","10.586678429642701","0.61","105.866784296427","0.7","0.5675675675675675","0.85","0.3","0.5","0.6756756756756757","0.98","0.26153846153846155","0.12","95.28010586678431","0.44","0.3813559322033898","0.82","0.47619047619047616","0.05","0.1444327731092437","0.19","0.23728813559322035","0.51"
"1611483","2125424","2333260","1937033","1687578","1","4.33","2.5","-4","0.36","-92.37875288683603","0","23.094688221709006","0","0","0","1","1","2","1","0.6147540983606558","0","115.47344110854503","0.1","0.5","0.33","0.3333333333333333","0.37","0.16666666666666666","0.33","0","1"
"2125425","1726674","1611483","1698520","1687578","1","2.465","1.83","0","0.46","0","0.46","0","0","0","0","0","0","0","0.01","0.3333333333333333","0.02","0","1","0","1","0.3333333333333333","0.37","0","0","0","1"
"2125425","1727369","1611483","2333260","1698520","3","7.66","4.55","2","0.52","26.109660574412533","0.81","91.38381201044386","0.4","0.2777777777777778","0.02","0.42857142857142855","0.88","0.2222222222222222","0.41","0","1","65.27415143603133","0.95","0.4","0.76","0.5","0.03","0.40485829959514175","1","0.4","0.16"
