"pId1","pId2","pId3","pId4","pId5","gpPbp","poss","minsPbp","plusMinus","plusMinusPctile","netRtg","netRtgPctile","ortg","ortgPctile","efgPct","efgPctPctile","orbPct","orbPctPctile","ftaRate","ftaRatePctile","tovPct","tovPctPctile","drtg","drtgPctile","efgPctAgst","efgPctAgstPctile","orbPctAgst","orbPctAgstPctile","tovPctAgst","tovPctAgstPctile","ftaRateAgst","ftaRateAgstPctile"
"pId1","pId2","pId3","pId4","pId5","GP*","POSS","MP*","Plus-Minus","Plus-Minus %ile","Net Rtg","Net Rtg %ile","ORtg","ORtg %ile","eFG%","eFG% %ile","ORB%","ORB% %ile","FTA Rate","FTA Rate %ile","TOV%","TOV% %ile","DRtg","DRtg %ile","efgPctAgst","undefined %ile","orbPctAgst","undefined %ile","tovPctAgst","undefined %ile","ftaRateAgst","undefined %ile"
"1687478","967516","2310642","1688590","2118064","3","10.718","7.670000000000001","-6","0.31","-55.98059339428998","0.02","55.98059339428998","0.02","0.2","0.01","0.2222222222222222","0.21","0.3","0.63","0.20949720670391062","0.35","111.96118678857997","0.13","0.55","0.16","0.5","0.03","0.08417508417508417","0.03","0.2","0.63"
"967516","2310642","2291259","1688590","2118064","2","1.4","0.66","2","0.52","142.85714285714286","1","142.85714285714286","0.99","0","0","0","0","2","1","0","1","0","1","0","1","0","1","0","0","0","1"
"1687478","2310642","1688590","2118064","2118062","3","3.2","1.57","0","0.46","0","0.46","125","0.94","0.6666666666666666","0.98","0","0","0","0.01","0","1","125","0.04","0.6666666666666666","0.02","0","1","0","0","0.3333333333333333","0.27"
"1687478","2291259","1688590","2118064","2118062","4","8.865","5.16","0","0.46","0","0.46","78.96221094190638","0.18","0.35714285714285715","0.12","0","0","0.2857142857142857","0.59","0.11261261261261263","0.92","78.96221094190638","0.81","0.4375","0.61","0.2","0.86","0.2","0.55","0","1"
"967516","2291259","1688590","2118064","2118062","2","3.63","3.2","-1","0.44","-27.548209366391184","0.13","110.19283746556474","0.78","0.5","0.65","0.5","0.96","0","0.01","0.2","0.42","137.74104683195594","0.01","0.5","0.33","0.5","0.03","0","0","0.25","0.47"
"967516","2291259","2291264","1688590","2118064","3","8.265","4.64","-5","0.33","-60.49606775559588","0.01","24.198427102238355","0","0.16666666666666666","0.01","0","0","0","0.01","0.3333333333333333","0.02","84.69449485783423","0.7","0.4","0.76","0.3333333333333333","0.37","0.22831050228310504","0.71","0.8","0.01"
"1687478","967516","2310642","2118064","2118062","3","10.495","4.71","-2","0.41","-19.05669366364936","0.21","104.81181515007148","0.68","0.5625","0.84","0.5","0.96","0.25","0.5","0.2525252525252525","0.15","123.86850881372082","0.05","0.5714285714285714","0.11","0.25","0.72","0.23734177215189872","0.76","0.8571428571428571","0.01"
"1687478","2291259","2291264","1717813","2118062","2","5.365","2.5","-13","0.16","-242.3112767940354","0","37.27865796831314","0","0","0","0","0","1","0.99","0.5102040816326531","0","279.58993476234855","0","1.25","0","1","0","0","0","0","1"
"1687478","967516","2291259","1717813","2118062","1","0.4","0.08","-2","0.41","-500","0","0","0","","0","","0","","0","","0","500","0","","0","","0","0","0","","0"
"1687478","967516","2291259","1688590","2118064","11","137.927","85.52","-20","0.08","-14.50042413740602","0.26","71.0520782732895","0.1","0.31932773109243695","0.06","0.1518987341772152","0.07","0.226890756302521","0.43","0.15495867768595042","0.74","85.55250241069552","0.69","0.4353448275862069","0.62","0.3142857142857143","0.43","0.21782424695046054","0.65","0.1896551724137931","0.67"
"1687478","2310642","2291259","2118064","2118062","2","4.4","1.97","2","0.52","45.45454545454545","0.94","181.8181818181818","1","1","1","","0","0","0.01","0","1","136.36363636363635","0.01","0.6666666666666666","0.02","0","1","0.20491803278688525","0.58","0.6666666666666666","0.02"
"1687478","967516","1688590","2118064","2118062","6","43.349","27.830000000000002","-3","0.39","-6.920574869085793","0.36","87.66061500842004","0.33","0.35106382978723405","0.11","0.4411764705882353","0.9","0.14893617021276595","0.19","0.18009168303863785","0.56","94.58118987750584","0.46","0.5967741935483871","0.07","0.26666666666666666","0.64","0.2604166666666667","0.85","0.22580645161290322","0.55"
"967516","2291264","1688590","2118064","2118062","1","0.9","0.48","-1","0.44","-111.11111111111111","0","0","0","","0","","0","","0","1","0","111.11111111111111","0.15","","0","0","1","0","0","","0"
"1687478","2291259","2291264","2118064","2118062","5","12.93","7.640000000000001","-2","0.41","-15.467904098994586","0.25","46.40371229698376","0.01","0.16666666666666666","0.01","0.1","0.02","0.25","0.5","0.06983240223463687","0.98","61.87161639597834","0.96","0.5","0.33","0.2","0.86","0.43227665706051877","1","0.2857142857142857","0.37"
"967516","2291259","2291264","2118064","2118062","4","5.76","3.63","-6","0.31","-104.16666666666667","0","0","0","0","0","0.3333333333333333","0.63","0","0.01","0.25","0.16","104.16666666666667","0.25","0.3333333333333333","0.92","0.5","0.03","0.12690355329949238","0.12","0.3333333333333333","0.27"
"1687478","2291259","2291264","1688590","1717813","1","2","1.18","-5","0.33","-250","0","0","0","0","0","0","0","0","0.01","0.5","0","250","0","1.25","0","","0","0","0","0","1"
"1687478","967516","2291264","2118062","1691965","1","4","2.33","-9","0.24","-225","0","0","0","0","0","0","0","0","0.01","0","1","225","0","1.125","0","","0","0","0","0","1"
"1687478","967516","2291264","1688590","1691965","1","1.465","1.6","-2","0.41","-136.51877133105802","0","0","0","","0","","0","","0","1","0","136.51877133105802","0.01","0.5","0.33","1","0","0.3333333333333333","0.98","0","1"
"967516","2310642","2291264","1688590","2118064","2","1.4","0.35","-2","0.41","-142.85714285714286","0","71.42857142857143","0.1","","0","0","0","","0","0","1","214.28571428571428","0","0.75","0.01","","0","0","0","0","1"
"1687478","967516","2291259","1688590","1717813","3","12.66","7.93","2","0.52","15.797788309636651","0.69","118.48341232227489","0.89","0.5","0.65","0.2","0.16","0.36363636363636365","0.76","0.1903553299492386","0.49","102.68562401263823","0.28","0.5416666666666666","0.18","0.42857142857142855","0.1","0.14285714285714285","0.18","0","1"
"1687478","967516","2310642","1717813","2118062","1","5.03","2.97","-4","0.36","-79.52286282306163","0.01","0","0","0","0","0.3333333333333333","0.63","0","0.01","0.42857142857142855","0.01","79.52286282306163","0.8","0.2","0.99","0.4","0.15","0","0","0.6","0.03"
"1687478","2310642","2291264","2118064","2118062","1","0.5","0.42","-2","0.41","-400","0","0","0","","0","","0","","0","","0","400","0","1","0","","0","0","0","0","1"
"1687478","967516","2291259","2118064","2118062","7","23.485","16.75","12","0.75","51.09644453906749","0.96","131.99914839259102","0.97","0.56","0.83","0.3076923076923077","0.52","0.12","0.12","0.10231923601637108","0.94","80.90270385352353","0.78","0.3333333333333333","0.92","0.3333333333333333","0.37","0.1447178002894356","0.19","0.2857142857142857","0.37"
"1687478","967516","2291259","1688590","2118062","7","63.845","34.29","-6","0.31","-9.397760200485552","0.32","95.5438953716031","0.49","0.4351851851851852","0.35","0.2571428571428571","0.33","0.4074074074074074","0.83","0.11160714285714285","0.92","104.94165557208865","0.24","0.5444444444444444","0.17","0.17391304347826086","0.9","0.23716517857142855","0.76","0.4888888888888889","0.08"
"2310642","2291259","2291264","2118064","2118062","1","0.5","0.3","-3","0.39","-600","0","0","0","","0","1","1","","0","","0","600","0","1.5","0","","0","0","0","0","1"
"1687478","2310642","2291264","1688590","2118064","1","0.865","0.43","0","0.46","0","0.46","231.21387283236996","1","","0","","0","","0","0","1","231.21387283236996","0","0.5","0.33","1","0","0","0","0","1"
"2310642","2291259","2291264","1688590","2118064","1","0","0.2","0","0.46","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0"
"2118049","2310642","2291259","1688590","2118062","1","1.83","1.02","0","0.46","0","0.46","109.28961748633878","0.77","","0","","0","","0","0.5319148936170213","0","109.28961748633878","0.17","0.3333333333333333","0.92","1","0","0.25","0.82","0","1"
"967516","2310642","2291259","2118064","2118062","1","-0.035","0.58","0","0.46","","0","","0","0","0","1","1","0","0.01","0","1","","0","","0","","0","","0","","0"
"1687478","2291259","2291264","1688590","2118062","2","4.33","2.88","-5","0.33","-115.47344110854503","0","115.47344110854503","0.86","0.625","0.95","0","0","0","0.01","0","1","230.94688221709006","0","0.6666666666666666","0.02","1","0","0","0","0.3333333333333333","0.27"
"1687478","967516","2291264","2118064","2118062","7","38.288","20.64","-14","0.15","-36.564981195152534","0.08","78.35353113246971","0.17","0.44","0.37","0.13333333333333333","0.05","0.44","0.87","0.2317198764160659","0.23","114.91851232762225","0.1","0.5","0.33","0.3","0.49","0.15047291487532244","0.22","0.2222222222222222","0.56"
"2118049","1687478","2310642","2291259","2118062","1","0.9","0.16","1","0.49","111.11111111111111","1","111.11111111111111","0.8","","0","","0","","0","0","1","0","1","0","1","0","1","0","0","0","1"
"2118049","1687478","2291259","1717813","2118062","1","2.5","0.98","-4","0.36","-160","0","0","0","","0","","0","","0","1","0","160","0","0.6666666666666666","0.02","","0","0","0","0","1"
"2118049","1687478","2310642","2291259","1688590","1","0.5","0.12","-2","0.41","-400","0","0","0","","0","","0","","0","","0","400","0","1","0","","0","0","0","0","1"
"2118049","1687478","2291259","1688590","1717813","1","2.8","1.45","-3","0.39","-107.14285714285715","0","71.42857142857143","0.1","0","0","0","0","1","0.99","0","1","178.57142857142858","0","0.75","0.01","0","1","0","0","1","0.01"
"1687478","2291259","2291264","1688590","2118064","6","30.098","19.14","12","0.75","39.869758787959334","0.92","116.28679646488138","0.86","0.5","0.65","0.5","0.96","0.37037037037037035","0.77","0.18229166666666669","0.55","76.41703767692206","0.85","0.4","0.76","0.375","0.22","0.27203482045701843","0.88","0.16","0.76"
"1687478","967516","2291259","2291264","2118062","1","2","0.62","3","0.54","150","1","150","0.99","1.5","1","","0","0","0.01","0.5","0","0","1","","0","","0","1","1","","0"
"967516","2291259","2291264","1688590","1717813","1","3.965","2.67","-4","0.36","-100.88272383354351","0","75.66204287515762","0.14","0.75","0.99","0","0","0","0.01","0.3333333333333333","0.02","176.54476670870113","0","0.5833333333333334","0.09","0.3333333333333333","0.37","0","0","0","1"
"1687478","2310642","2291259","2118062","1691965","1","1.5","0.52","0","0.46","0","0.46","133.33333333333331","0.97","1","1","","0","0","0.01","0.5","0","133.33333333333331","0.02","1","0","","0","0","0","0","1"
"2118049","2310642","2291259","1717813","2118062","1","1.765","2.02","2","0.52","113.31444759206799","1","169.97167138810198","1","0.75","0.99","1","1","0","0.01","0.3333333333333333","0.02","56.657223796033996","0.98","","0","0","1","0","0","","0"
"1687478","967516","2291264","1688590","2118062","7","49.464","28.479999999999997","9","0.69","18.19505094614265","0.72","113.21365033155426","0.83","0.5975609756097561","0.91","0.15","0.07","0.21951219512195122","0.41","0.19656897784131522","0.44","95.01859938541162","0.45","0.6081081081081081","0.06","0.3125","0.43","0.265352539802881","0.87","0.10810810810810811","0.9"
"1687478","967516","1688590","1717813","2118062","2","8.73","3.83","-4","0.36","-45.81901489117984","0.04","91.63802978235968","0.41","0.5714285714285714","0.86","0","0","0","0.01","0.2222222222222222","0.28","137.4570446735395","0.01","0.7142857142857143","0.01","0.75","0","0.1858736059479554","0.45","0.5714285714285714","0.04"
"1687478","2310642","2291259","1688590","1717813","1","2","1.33","3","0.54","150","1","150","0.99","0.75","0.99","0","0","0","0.01","0","1","0","1","0","1","0","1","0.5","1","0","1"
"967516","2291259","2291264","1717813","2118062","1","0.465","0.49","3","0.54","645.1612903225806","1","645.1612903225806","1","1.5","1","","0","0","0.01","0","1","0","1","0","1","1","0","0","0","0","1"
