"pId1","pId2","pId3","pId4","pId5","gpPbp","poss","minsPbp","plusMinus","plusMinusPctile","netRtg","netRtgPctile","ortg","ortgPctile","efgPct","efgPctPctile","orbPct","orbPctPctile","ftaRate","ftaRatePctile","tovPct","tovPctPctile","drtg","drtgPctile","efgPctAgst","efgPctAgstPctile","orbPctAgst","orbPctAgstPctile","tovPctAgst","tovPctAgstPctile","ftaRateAgst","ftaRateAgstPctile"
"pId1","pId2","pId3","pId4","pId5","GP*","POSS","MP*","Plus-Minus","Plus-Minus %ile","Net Rtg","Net Rtg %ile","ORtg","ORtg %ile","eFG%","eFG% %ile","ORB%","ORB% %ile","FTA Rate","FTA Rate %ile","TOV%","TOV% %ile","DRtg","DRtg %ile","efgPctAgst","undefined %ile","orbPctAgst","undefined %ile","tovPctAgst","undefined %ile","ftaRateAgst","undefined %ile"
"2303025","1907334","2111086","1698593","1615275","2","2.165","1.8900000000000001","-4","0.36","-184.75750577367205","0","0","0","0","0","1","1","0","0.01","0.5","0","184.75750577367205","0","","0","0","1","0.2747252747252747","0.89","","0"
"2303025","1606381","2303021","1698593","1615275","1","1.5","1.02","-3","0.39","-200","0","0","0","0","0","0","0","0","0.01","0","1","200","0","1.5","0","","0","0","0","0","1"
"1606381","1907334","2111086","2118009","1615275","2","3.8649999999999998","1.82","4","0.57","103.49288486416559","1","103.49288486416559","0.66","1","1","","0","2","1","0.5154639175257733","0","0","1","0","1","1","0","0.8","1","0","1"
"1606381","1907334","2303027","1582594","1615275","2","3","1.69","0","0.46","0","0.46","133.33333333333331","0.97","0.6666666666666666","0.98","0","0","0","0.01","0","1","133.33333333333331","0.02","0.6666666666666666","0.02","0","1","0","0","0","1"
"1907334","2303027","2111086","1698593","2118009","1","0.4","0.67","2","0.52","500","1","500","1","","0","","0","","0","0","1","0","1","","0","","0","","0","","0"
"2303025","1907334","2303027","1698593","1615275","1","2","0.82","0","0.46","0","0.46","0","0","0","0","0","0","0","0.01","0","1","0","1","0","1","0","1","0","0","0","1"
"1606381","1907334","2111086","1582594","1615275","5","12.725","7.37","3","0.54","23.575638506876228","0.79","86.44400785854617","0.3","0.5","0.65","0.16666666666666666","0.09","0.2","0.35","0.21613832853025935","0.31","62.86836935166994","0.96","0.3333333333333333","0.92","0.5","0.03","0.29411764705882354","0.93","0","1"
"2303025","1606381","1907334","1582594","1615275","5","17.294","9.11","7","0.65","40.47646582629814","0.92","115.64704521799467","0.86","0.7272727272727273","0.99","0","0","0.36363636363636365","0.76","0.23866348448687355","0.2","75.17057939169653","0.86","0.29411764705882354","0.96","0.2857142857142857","0.56","0.13513513513513514","0.15","0.29411764705882354","0.35"
"2303025","1606381","1698593","1698598","1615275","4","18.925","11.2","-7","0.28","-36.98811096433289","0.08","100.39630118890356","0.6","0.7307692307692307","0.99","0.2","0.16","0","0.01","0.3157894736842105","0.03","137.38441215323644","0.01","0.5526315789473685","0.15","0.36363636363636365","0.24","0.08156606851549755","0.02","0.42105263157894735","0.14"
"2303025","1907334","2111086","2118009","1615275","2","2.8","1.6","-5","0.33","-178.57142857142858","0","71.42857142857143","0.1","","0","","0","","0","0.6944444444444444","0","250","0","1.5","0","0","1","0","0","1","0.01"
"2303025","2303027","1698598","1582594","1615275","1","2.9","2.18","-3","0.39","-103.44827586206897","0","0","0","","0","0","0","","0","0.6944444444444444","0","103.44827586206897","0.26","0.5","0.33","0","1","0","0","0","1"
"1907334","2303027","2111086","1698593","1615275","1","0.43","0.33","0","0.46","0","0.46","0","0","0","0","1","1","0","0.01","0","1","0","1","","0","","0","1","1","","0"
"1606381","1907334","1698593","1582594","1615275","5","9.293","5.04","2","0.52","21.521575379317767","0.76","107.60787689658883","0.74","0.5833333333333334","0.88","0.5","0.96","0.6666666666666666","0.98","0.2788104089219331","0.08","86.08630151727107","0.67","0.25","0.99","0.25","0.72","0","0","0.16666666666666666","0.74"
"1907334","2303027","2111086","1582594","1615275","3","3.265","1.47","0","0.46","0","0.46","61.255742725880545","0.03","0.3333333333333333","0.08","0.5","0.96","0","0.01","0.4","0.01","61.255742725880545","0.97","0","1","0","1","0","0","4","0"
"2303025","1907334","2111086","1698593","1582594","3","6.793","4.45","-5","0.33","-73.60518180479906","0.01","44.16310908287943","0.01","0.14285714285714285","0.01","0.2857142857142857","0.44","0.2857142857142857","0.59","0.11261261261261263","0.92","117.76829088767849","0.08","0.3333333333333333","0.92","0.4","0.15","0","0","1.1666666666666667","0"
"2303025","1606381","1907334","1582594","2118009","3","10.363","5.5600000000000005","-4","0.36","-38.59886133359066","0.07","86.84743800057899","0.31","0.3333333333333333","0.08","0.5","0.96","1","0.99","0.3164556962025316","0.03","125.44629933416964","0.04","0.5","0.33","0.16666666666666666","0.92","0","0","0.5555555555555556","0.04"
"2303025","1907334","1698593","1582594","1615275","5","20.801000000000002","12.32","11","0.73","52.882072977260705","0.97","110.57160713427238","0.79","0.5789473684210527","0.88","0.3","0.5","0.05263157894736842","0.03","0.20458265139116202","0.38","57.68953415701168","0.98","0.2619047619047619","0.98","0.2","0.86","0.08375209380234507","0.03","0.09523809523809523","0.92"
"1606381","1907334","2303027","2118009","1615275","1","1","0.85","0","0.46","0","0.46","0","0","","0","","0","","0","1","0","0","1","","0","","0","1","1","","0"
"2303025","1907334","2303027","1698593","1582594","1","1.5","0.52","0","0.46","0","0.46","0","0","0","0","0","0","0","0.01","0.5","0","0","1","","0","","0","1","1","","0"
"1606381","1907334","2111086","1698593","1582594","3","8.33","4.84","10","0.71","120.04801920768307","1","144.0576230492197","0.99","0.6875","0.98","0.5","0.96","0.25","0.5","0","1","24.009603841536613","1","0.125","1","0","1","0.2","0.55","0","1"
