"pId1","pId2","pId3","pId4","pId5","gpPbp","poss","minsPbp","plusMinus","plusMinusPctile","netRtg","netRtgPctile","ortg","ortgPctile","efgPct","efgPctPctile","orbPct","orbPctPctile","ftaRate","ftaRatePctile","tovPct","tovPctPctile","drtg","drtgPctile","efgPctAgst","efgPctAgstPctile","orbPctAgst","orbPctAgstPctile","tovPctAgst","tovPctAgstPctile","ftaRateAgst","ftaRateAgstPctile"
"pId1","pId2","pId3","pId4","pId5","GP*","POSS","MP*","Plus-Minus","Plus-Minus %ile","Net Rtg","Net Rtg %ile","ORtg","ORtg %ile","eFG%","eFG% %ile","ORB%","ORB% %ile","FTA Rate","FTA Rate %ile","TOV%","TOV% %ile","DRtg","DRtg %ile","efgPctAgst","undefined %ile","orbPctAgst","undefined %ile","tovPctAgst","undefined %ile","ftaRateAgst","undefined %ile"
"2313738","1605617","1925556","2112579","2143277","4","8.43","5.78","1","0.49","11.862396204033216","0.63","83.03677342823251","0.24","0.35","0.11","0.2857142857142857","0.44","0","0.01","0.16666666666666666","0.66","71.17437722419929","0.91","0.75","0.01","0","1","0.42857142857142855","1","0","1"
"1605617","1724724","2313740","2143277","1925238","1","0.4","0","-1","","-250","","0","","","","","","","","","","250","","","","","","0","","",""
"2313738","1605617","2112579","1724781","2143277","1","2.133","0.83","1","0.49","46.88232536333802","0.95","46.882325363338026","0.01","0","0","0.5","0.96","2","1","0.3472222222222222","0.02","0","1","0","1","0","1","0","0","0","1"
"1605617","1724724","2112578","1925556","1724781","6","56.869","34.83","-9","0.24","-15.825845363906522","0.25","87.92136313281401","0.33","0.3490566037735849","0.11","0.375","0.76","0.3584905660377358","0.76","0.15201768933112217","0.75","103.74720849672055","0.26","0.5333333333333333","0.2","0.2608695652173913","0.66","0.2054361567635904","0.58","0.26666666666666666","0.42"
"1605617","2112577","2112578","1925556","2313734","1","2.965","2.17","-3","0.39","-101.18043844856662","0","0","0","0","0","0.25","0.31","0","0.01","0","1","101.1804384485666","0.3","0.75","0.01","0","1","0.3333333333333333","0.98","0","1"
"1605617","2112577","2112578","1925556","2313740","1","1","0.8","0","0.46","0","0.46","0","0","0","0","0","0","0","0.01","0","1","0","1","0","1","0","1","0","0","0","1"
"2313738","1605617","2112577","1925556","2313740","1","2.8","1.37","-3","0.39","-107.14285714285715","0","0","0","0","0","0","0","0","0.01","0.5","0","107.14285714285714","0.2","1","0","1","0","0.26595744680851063","0.87","4","0"
"2313738","2112578","2112579","2143277","1925238","1","0.86","0.77","-2","0.41","-232.55813953488374","0","0","0","0","0","1","1","0","0.01","0.2","0.42","232.55813953488374","0","1","0","","0","0","0","0","1"
"1605617","1724724","1925556","2143277","1925238","5","13.381","6.8999999999999995","4","0.57","29.893132052910843","0.85","141.9923772513265","0.99","0.85","1","0.3333333333333333","0.63","0.2","0.35","0.21613832853025935","0.31","112.09924519841566","0.13","0.375","0.84","0.45454545454545453","0.07","0.11135857461024498","0.08","0.75","0.01"
"1724724","2112577","2112578","2112579","1925238","1","0.4","0","1","","250","","250","","","","","","","","0","","0","","","","","","","","",""
"1605617","1724724","1925556","2313734","2143277","1","-0.035","0.18","0","0.46","","0","","0","","0","","0","","0","","0","","0","0","1","1","0","0","0","0","1"
"1724724","2112577","1925556","2143277","1925238","1","1.33","0.7","-3","0.39","-225.56390977443607","0","0","0","0","0","0.5","0.96","0","0.01","0","1","225.5639097744361","0","0.5","0.33","1","0","0","0","1","0.01"
"1605617","1724724","2112578","1925556","2313734","1","2","1.2","-2","0.41","-100","0","0","0","","0","","0","","0","1","0","100","0.33","0.5","0.33","0","1","0","0","0","1"
"1605617","2112577","2112578","2112579","1925238","1","4.5","1.8","0","0.46","0","0.46","0","0","0","0","0","0","0","0.01","0.75","0","0","1","0","1","0","1","0.2","0.55","0","1"
"2313738","1605617","2112578","2112579","1925238","3","6.2","3.04","-1","0.44","-16.129032258064516","0.24","96.77419354838709","0.52","0.625","0.95","0","0","0.25","0.5","0.1838235294117647","0.54","112.9032258064516","0.12","0.7","0.01","0","1","0.2857142857142857","0.92","0","1"
